Runs,Initial Sample,Query Sample,Pair,Error on materialized,Error on lattice,Prediction
8572,2,0.7,0.7,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8573,2,0.7,0.7,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8574,2,0.7,0.7,"('US', 'NK')",0.0,0.0,0.14285714285714285
8575,2,0.7,0.7,"('MQ', 'EV')",0.0,0.10714285714285715,0.14285714285714285
8576,2,0.7,0.7,"('MQ', 'HA')",0.0,0.0,0.5
8577,2,0.7,0.7,"('MQ', 'AS')",0.0,0.0,0.25
8578,2,0.7,0.7,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8579,2,0.7,0.7,"('NK', 'HA')",0.0,0.0,0.4
8580,2,0.7,0.7,"('NK', 'AS')",0.0,0.0,0.2
8581,2,0.7,0.7,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8582,2,0.7,0.7,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8583,2,0.7,0.7,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8584,2,0.7,0.8,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8585,2,0.7,0.8,"('VX', 'MQ')",0.0,0.0,0.4
8586,2,0.7,0.8,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8587,2,0.7,0.8,"('AA', 'MQ')",0.0,0.09523809523809523,0.3333333333333333
8588,2,0.7,0.8,"('AA', 'NK')",0.0,0.175,0.125
8589,2,0.7,0.8,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8590,2,0.7,0.8,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8591,2,0.7,0.8,"('F9', 'HA')",0.0,0.0,0.6
8592,2,0.7,0.8,"('B6', 'HA')",0.0,0.0,0.2
8593,2,0.7,0.8,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8594,2,0.7,0.8,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8595,2,0.7,0.8,"('DL', 'WN')",0.0,0.175,0.125
8596,2,0.7,0.8,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8597,2,0.7,0.8,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8598,2,0.7,0.8,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8599,2,0.7,0.8,"('DL', 'AS')",0.0,0.0,0.25
8600,2,0.7,0.8,"('UA', 'WN')",0.0,0.175,0.125
8601,2,0.7,0.8,"('UA', 'US')",0.0,0.125,0.375
8602,2,0.7,0.8,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8603,2,0.7,0.8,"('UA', 'HA')",0.0,0.0,0.5
8604,2,0.7,0.8,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8605,2,0.7,0.8,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8606,2,0.7,0.8,"('WN', 'NK')",0.0,0.08333333333333331,0.25
8607,2,0.7,0.8,"('WN', 'EV')",0.0,0.02777777777777779,0.25
8608,2,0.7,0.8,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8609,2,0.7,0.8,"('WN', 'OO')",0.0,0.01785714285714285,0.14285714285714285
8610,2,0.7,0.8,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8611,2,0.7,0.8,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8612,2,0.7,0.8,"('US', 'NK')",0.0,0.0,0.14285714285714285
8613,2,0.7,0.8,"('US', 'HA')",0.0,0.0,0.5
8614,2,0.7,0.8,"('MQ', 'HA')",0.0,0.0,0.5
8615,2,0.7,0.8,"('MQ', 'AS')",0.0,0.0,0.25
8616,2,0.7,0.8,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8617,2,0.7,0.8,"('NK', 'HA')",0.0,0.0,0.4
8618,2,0.7,0.8,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8619,2,0.7,0.8,"('NK', 'AS')",0.0,0.0,0.2
8620,2,0.7,0.8,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8621,2,0.7,0.8,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8622,2,0.7,0.8,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8623,2,0.7,0.9,"('VX', 'B6')",0.0,0.0,0.2857142857142857
8624,2,0.7,0.9,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8625,2,0.7,0.9,"('VX', 'MQ')",0.0,0.0,0.4
8626,2,0.7,0.9,"('VX', 'NK')",0.0,0.0,0.6
8627,2,0.7,0.9,"('VX', 'EV')",0.0,0.0,0.4
8628,2,0.7,0.9,"('VX', 'HA')",0.0,0.0,0.2
8629,2,0.7,0.9,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8630,2,0.7,0.9,"('AA', 'MQ')",0.0,0.09523809523809523,0.3333333333333333
8631,2,0.7,0.9,"('AA', 'NK')",0.0,0.175,0.125
8632,2,0.7,0.9,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8633,2,0.7,0.9,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8634,2,0.7,0.9,"('F9', 'AS')",0.0,0.0,0.3333333333333333
8635,2,0.7,0.9,"('B6', 'DL')",0.0,0.0,0.125
8636,2,0.7,0.9,"('B6', 'US')",0.0,0.0,0.25
8637,2,0.7,0.9,"('B6', 'HA')",0.0,0.0,0.2
8638,2,0.7,0.9,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8639,2,0.7,0.9,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8640,2,0.7,0.9,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8641,2,0.7,0.9,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8642,2,0.7,0.9,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8643,2,0.7,0.9,"('UA', 'WN')",0.0,0.175,0.125
8644,2,0.7,0.9,"('UA', 'US')",0.0,0.125,0.375
8645,2,0.7,0.9,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8646,2,0.7,0.9,"('UA', 'HA')",0.0,0.0,0.5
8647,2,0.7,0.9,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8648,2,0.7,0.9,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8649,2,0.7,0.9,"('WN', 'US')",0.0,0.06944444444444442,0.375
8650,2,0.7,0.9,"('WN', 'EV')",0.0,0.02777777777777779,0.25
8651,2,0.7,0.9,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8652,2,0.7,0.9,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8653,2,0.7,0.9,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8654,2,0.7,0.9,"('US', 'NK')",0.0,0.0,0.14285714285714285
8655,2,0.7,0.9,"('MQ', 'NK')",0.0,0.09523809523809523,0.3333333333333333
8656,2,0.7,0.9,"('MQ', 'HA')",0.0,0.0,0.5
8657,2,0.7,0.9,"('MQ', 'OO')",0.0,0.0,0.14285714285714285
8658,2,0.7,0.9,"('MQ', 'AS')",0.0,0.0,0.25
8659,2,0.7,0.9,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8660,2,0.7,0.9,"('NK', 'HA')",0.0,0.0,0.4
8661,2,0.7,0.9,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8662,2,0.7,0.9,"('NK', 'AS')",0.0,0.0,0.2
8663,2,0.7,0.9,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8664,2,0.7,0.9,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8665,2,0.7,0.9,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8666,2,0.7,1.0,"('VX', 'B6')",0.0,0.0,0.2857142857142857
8667,2,0.7,1.0,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8668,2,0.7,1.0,"('VX', 'NK')",0.0,0.0,0.6
8669,2,0.7,1.0,"('VX', 'EV')",0.0,0.0,0.4
8670,2,0.7,1.0,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8671,2,0.7,1.0,"('AA', 'WN')",0.0,0.04999999999999999,0.25
8672,2,0.7,1.0,"('AA', 'US')",0.0,0.09722222222222221,0.125
8673,2,0.7,1.0,"('AA', 'NK')",0.0,0.175,0.125
8674,2,0.7,1.0,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8675,2,0.7,1.0,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8676,2,0.7,1.0,"('F9', 'HA')",0.0,0.0,0.6
8677,2,0.7,1.0,"('B6', 'DL')",0.0,0.0,0.125
8678,2,0.7,1.0,"('B6', 'US')",0.0,0.0,0.25
8679,2,0.7,1.0,"('B6', 'EV')",0.0,0.05357142857142855,0.42857142857142855
8680,2,0.7,1.0,"('B6', 'HA')",0.0,0.0,0.2
8681,2,0.7,1.0,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8682,2,0.7,1.0,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8683,2,0.7,1.0,"('DL', 'WN')",0.0,0.175,0.125
8684,2,0.7,1.0,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8685,2,0.7,1.0,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8686,2,0.7,1.0,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8687,2,0.7,1.0,"('DL', 'AS')",0.0,0.0,0.25
8688,2,0.7,1.0,"('UA', 'WN')",0.0,0.175,0.125
8689,2,0.7,1.0,"('UA', 'US')",0.0,0.125,0.375
8690,2,0.7,1.0,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8691,2,0.7,1.0,"('UA', 'HA')",0.0,0.0,0.5
8692,2,0.7,1.0,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8693,2,0.7,1.0,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8694,2,0.7,1.0,"('WN', 'US')",0.0,0.06944444444444442,0.375
8695,2,0.7,1.0,"('WN', 'NK')",0.0,0.08333333333333331,0.25
8696,2,0.7,1.0,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8697,2,0.7,1.0,"('WN', 'OO')",0.0,0.01785714285714285,0.14285714285714285
8698,2,0.7,1.0,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8699,2,0.7,1.0,"('US', 'NK')",0.0,0.0,0.14285714285714285
8700,2,0.7,1.0,"('MQ', 'HA')",0.0,0.0,0.5
8701,2,0.7,1.0,"('MQ', 'OO')",0.0,0.0,0.14285714285714285
8702,2,0.7,1.0,"('MQ', 'AS')",0.0,0.0,0.25
8703,2,0.7,1.0,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8704,2,0.7,1.0,"('NK', 'HA')",0.0,0.0,0.4
8705,2,0.7,1.0,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8706,2,0.7,1.0,"('NK', 'AS')",0.0,0.0,0.2
8707,2,0.7,1.0,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8708,2,0.7,1.0,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8709,2,0.7,1.0,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8710,2,0.8,0.1,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8711,2,0.8,0.1,"('VX', 'MQ')",0.0,0.0,0.4
8712,2,0.8,0.1,"('AA', 'B6')",0.0,0.20454545454545453,0.25
8713,2,0.8,0.1,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8714,2,0.8,0.1,"('AA', 'WN')",0.0,0.04999999999999999,0.25
8715,2,0.8,0.1,"('AA', 'MQ')",0.0,0.09523809523809523,0.3333333333333333
8716,2,0.8,0.1,"('AA', 'NK')",0.0,0.175,0.125
8717,2,0.8,0.1,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8718,2,0.8,0.1,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8719,2,0.8,0.1,"('F9', 'HA')",0.0,0.0,0.6
8720,2,0.8,0.1,"('F9', 'AS')",0.0,0.0,0.3333333333333333
8721,2,0.8,0.1,"('B6', 'DL')",0.0,0.0,0.125
8722,2,0.8,0.1,"('B6', 'HA')",0.0,0.0,0.2
8723,2,0.8,0.1,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8724,2,0.8,0.1,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8725,2,0.8,0.1,"('DL', 'WN')",0.0,0.175,0.125
8726,2,0.8,0.1,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8727,2,0.8,0.1,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8728,2,0.8,0.1,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8729,2,0.8,0.1,"('DL', 'AS')",0.0,0.0,0.25
8730,2,0.8,0.1,"('UA', 'WN')",0.0,0.175,0.125
8731,2,0.8,0.1,"('UA', 'US')",0.0,0.125,0.375
8732,2,0.8,0.1,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8733,2,0.8,0.1,"('UA', 'HA')",0.0,0.0,0.5
8734,2,0.8,0.1,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8735,2,0.8,0.1,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8736,2,0.8,0.1,"('WN', 'US')",0.0,0.06944444444444442,0.375
8737,2,0.8,0.1,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8738,2,0.8,0.1,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8739,2,0.8,0.1,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8740,2,0.8,0.1,"('US', 'NK')",0.0,0.0,0.14285714285714285
8741,2,0.8,0.1,"('US', 'HA')",0.0,0.0,0.5
8742,2,0.8,0.1,"('MQ', 'HA')",0.0,0.0,0.5
8743,2,0.8,0.1,"('MQ', 'AS')",0.0,0.0,0.25
8744,2,0.8,0.1,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8745,2,0.8,0.1,"('NK', 'HA')",0.0,0.0,0.4
8746,2,0.8,0.1,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8747,2,0.8,0.1,"('NK', 'AS')",0.0,0.0,0.2
8748,2,0.8,0.1,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8749,2,0.8,0.1,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8750,2,0.8,0.1,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8751,2,0.8,0.2,"('VX', 'B6')",0.0,0.0,0.2857142857142857
8752,2,0.8,0.2,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8753,2,0.8,0.2,"('VX', 'MQ')",0.0,0.0,0.4
8754,2,0.8,0.2,"('VX', 'NK')",0.0,0.0,0.6
8755,2,0.8,0.2,"('VX', 'HA')",0.0,0.0,0.2
8756,2,0.8,0.2,"('VX', 'OO')",0.0,0.0,0.16666666666666666
8757,2,0.8,0.2,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8758,2,0.8,0.2,"('AA', 'NK')",0.0,0.175,0.125
8759,2,0.8,0.2,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8760,2,0.8,0.2,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8761,2,0.8,0.2,"('B6', 'DL')",0.0,0.0,0.125
8762,2,0.8,0.2,"('B6', 'US')",0.0,0.0,0.25
8763,2,0.8,0.2,"('B6', 'HA')",0.0,0.0,0.2
8764,2,0.8,0.2,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8765,2,0.8,0.2,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8766,2,0.8,0.2,"('DL', 'WN')",0.0,0.175,0.125
8767,2,0.8,0.2,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8768,2,0.8,0.2,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8769,2,0.8,0.2,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8770,2,0.8,0.2,"('DL', 'AS')",0.0,0.0,0.25
8771,2,0.8,0.2,"('UA', 'WN')",0.0,0.175,0.125
8772,2,0.8,0.2,"('UA', 'US')",0.0,0.125,0.375
8773,2,0.8,0.2,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8774,2,0.8,0.2,"('UA', 'HA')",0.0,0.0,0.5
8775,2,0.8,0.2,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8776,2,0.8,0.2,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8777,2,0.8,0.2,"('WN', 'US')",0.0,0.06944444444444442,0.375
8778,2,0.8,0.2,"('WN', 'NK')",0.0,0.08333333333333331,0.25
8779,2,0.8,0.2,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8780,2,0.8,0.2,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8781,2,0.8,0.2,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8782,2,0.8,0.2,"('US', 'NK')",0.0,0.0,0.14285714285714285
8783,2,0.8,0.2,"('US', 'HA')",0.0,0.0,0.5
8784,2,0.8,0.2,"('MQ', 'HA')",0.0,0.0,0.5
8785,2,0.8,0.2,"('MQ', 'OO')",0.0,0.0,0.14285714285714285
8786,2,0.8,0.2,"('MQ', 'AS')",0.0,0.0,0.25
8787,2,0.8,0.2,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8788,2,0.8,0.2,"('NK', 'HA')",0.0,0.0,0.4
8789,2,0.8,0.2,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8790,2,0.8,0.2,"('NK', 'AS')",0.0,0.0,0.2
8791,2,0.8,0.2,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8792,2,0.8,0.2,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8793,2,0.8,0.2,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8794,2,0.8,0.3,"('VX', 'B6')",0.0,0.0,0.2857142857142857
8795,2,0.8,0.3,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8796,2,0.8,0.3,"('VX', 'MQ')",0.0,0.0,0.4
8797,2,0.8,0.3,"('VX', 'NK')",0.0,0.0,0.6
8798,2,0.8,0.3,"('VX', 'HA')",0.0,0.0,0.2
8799,2,0.8,0.3,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8800,2,0.8,0.3,"('AA', 'US')",0.0,0.09722222222222221,0.125
8801,2,0.8,0.3,"('AA', 'NK')",0.0,0.175,0.125
8802,2,0.8,0.3,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8803,2,0.8,0.3,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8804,2,0.8,0.3,"('B6', 'DL')",0.0,0.0,0.125
8805,2,0.8,0.3,"('B6', 'HA')",0.0,0.0,0.2
8806,2,0.8,0.3,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8807,2,0.8,0.3,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8808,2,0.8,0.3,"('DL', 'WN')",0.0,0.175,0.125
8809,2,0.8,0.3,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8810,2,0.8,0.3,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8811,2,0.8,0.3,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8812,2,0.8,0.3,"('DL', 'AS')",0.0,0.0,0.25
8813,2,0.8,0.3,"('UA', 'WN')",0.0,0.175,0.125
8814,2,0.8,0.3,"('UA', 'US')",0.0,0.125,0.375
8815,2,0.8,0.3,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8816,2,0.8,0.3,"('UA', 'HA')",0.0,0.0,0.5
8817,2,0.8,0.3,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8818,2,0.8,0.3,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8819,2,0.8,0.3,"('WN', 'US')",0.0,0.06944444444444442,0.375
8820,2,0.8,0.3,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8821,2,0.8,0.3,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8822,2,0.8,0.3,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8823,2,0.8,0.3,"('US', 'NK')",0.0,0.0,0.14285714285714285
8824,2,0.8,0.3,"('US', 'HA')",0.0,0.0,0.5
8825,2,0.8,0.3,"('MQ', 'HA')",0.0,0.0,0.5
8826,2,0.8,0.3,"('MQ', 'OO')",0.0,0.0,0.14285714285714285
8827,2,0.8,0.3,"('MQ', 'AS')",0.0,0.0,0.25
8828,2,0.8,0.3,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8829,2,0.8,0.3,"('NK', 'HA')",0.0,0.0,0.4
8830,2,0.8,0.3,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8831,2,0.8,0.3,"('NK', 'AS')",0.0,0.0,0.2
8832,2,0.8,0.3,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8833,2,0.8,0.3,"('EV', 'AS')",0.0,0.1333333333333333,0.2
8834,2,0.8,0.3,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8835,2,0.8,0.4,"('VX', 'B6')",0.0,0.0,0.2857142857142857
8836,2,0.8,0.4,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8837,2,0.8,0.4,"('VX', 'MQ')",0.0,0.0,0.4
8838,2,0.8,0.4,"('VX', 'NK')",0.0,0.0,0.6
8839,2,0.8,0.4,"('AA', 'B6')",0.0,0.20454545454545453,0.25
8840,2,0.8,0.4,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8841,2,0.8,0.4,"('AA', 'WN')",0.0,0.04999999999999999,0.25
8842,2,0.8,0.4,"('AA', 'NK')",0.0,0.175,0.125
8843,2,0.8,0.4,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8844,2,0.8,0.4,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8845,2,0.8,0.4,"('F9', 'HA')",0.0,0.0,0.6
8846,2,0.8,0.4,"('B6', 'DL')",0.0,0.0,0.125
8847,2,0.8,0.4,"('B6', 'US')",0.0,0.0,0.25
8848,2,0.8,0.4,"('B6', 'HA')",0.0,0.0,0.2
8849,2,0.8,0.4,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8850,2,0.8,0.4,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8851,2,0.8,0.4,"('DL', 'WN')",0.0,0.175,0.125
8852,2,0.8,0.4,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8853,2,0.8,0.4,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8854,2,0.8,0.4,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8855,2,0.8,0.4,"('DL', 'AS')",0.0,0.0,0.25
8856,2,0.8,0.4,"('UA', 'WN')",0.0,0.175,0.125
8857,2,0.8,0.4,"('UA', 'US')",0.0,0.125,0.375
8858,2,0.8,0.4,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8859,2,0.8,0.4,"('UA', 'HA')",0.0,0.0,0.5
8860,2,0.8,0.4,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8861,2,0.8,0.4,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8862,2,0.8,0.4,"('WN', 'US')",0.0,0.06944444444444442,0.375
8863,2,0.8,0.4,"('WN', 'NK')",0.0,0.08333333333333331,0.25
8864,2,0.8,0.4,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8865,2,0.8,0.4,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8866,2,0.8,0.4,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8867,2,0.8,0.4,"('US', 'NK')",0.0,0.0,0.14285714285714285
8868,2,0.8,0.4,"('US', 'HA')",0.0,0.0,0.5
8869,2,0.8,0.4,"('MQ', 'HA')",0.0,0.0,0.5
8870,2,0.8,0.4,"('MQ', 'AS')",0.0,0.0,0.25
8871,2,0.8,0.4,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8872,2,0.8,0.4,"('NK', 'HA')",0.0,0.0,0.4
8873,2,0.8,0.4,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8874,2,0.8,0.4,"('NK', 'AS')",0.0,0.0,0.2
8875,2,0.8,0.4,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8876,2,0.8,0.4,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8877,2,0.8,0.5,"('VX', 'UA')",0.0,0.09722222222222221,0.125
8878,2,0.8,0.5,"('VX', 'MQ')",0.0,0.0,0.4
8879,2,0.8,0.5,"('VX', 'NK')",0.0,0.0,0.6
8880,2,0.8,0.5,"('VX', 'HA')",0.0,0.0,0.2
8881,2,0.8,0.5,"('AA', 'UA')",0.0,0.022727272727272707,0.25
8882,2,0.8,0.5,"('AA', 'WN')",0.0,0.04999999999999999,0.25
8883,2,0.8,0.5,"('AA', 'MQ')",0.0,0.09523809523809523,0.3333333333333333
8884,2,0.8,0.5,"('AA', 'NK')",0.0,0.175,0.125
8885,2,0.8,0.5,"('AA', 'HA')",0.0,0.0714285714285714,0.5
8886,2,0.8,0.5,"('AA', 'AS')",0.0,0.09722222222222221,0.125
8887,2,0.8,0.5,"('F9', 'HA')",0.0,0.0,0.6
8888,2,0.8,0.5,"('F9', 'AS')",0.0,0.0,0.3333333333333333
8889,2,0.8,0.5,"('B6', 'DL')",0.0,0.0,0.125
8890,2,0.8,0.5,"('B6', 'US')",0.0,0.0,0.25
8891,2,0.8,0.5,"('B6', 'HA')",0.0,0.0,0.2
8892,2,0.8,0.5,"('B6', 'AS')",0.0,0.0,0.3333333333333333
8893,2,0.8,0.5,"('DL', 'UA')",0.0,0.15000000000000002,0.25
8894,2,0.8,0.5,"('DL', 'WN')",0.0,0.175,0.125
8895,2,0.8,0.5,"('DL', 'MQ')",0.0,0.11904761904761904,0.16666666666666666
8896,2,0.8,0.5,"('DL', 'NK')",0.0,0.06944444444444442,0.375
8897,2,0.8,0.5,"('DL', 'HA')",0.0,0.0,0.3333333333333333
8898,2,0.8,0.5,"('DL', 'AS')",0.0,0.0,0.25
8899,2,0.8,0.5,"('UA', 'WN')",0.0,0.175,0.125
8900,2,0.8,0.5,"('UA', 'US')",0.0,0.125,0.375
8901,2,0.8,0.5,"('UA', 'EV')",0.0,0.023809523809523808,0.16666666666666666
8902,2,0.8,0.5,"('UA', 'HA')",0.0,0.0,0.5
8903,2,0.8,0.5,"('UA', 'OO')",0.0,0.11904761904761904,0.16666666666666666
8904,2,0.8,0.5,"('UA', 'AS')",0.0,0.01785714285714285,0.14285714285714285
8905,2,0.8,0.5,"('WN', 'US')",0.0,0.06944444444444442,0.375
8906,2,0.8,0.5,"('WN', 'NK')",0.0,0.08333333333333331,0.25
8907,2,0.8,0.5,"('WN', 'HA')",0.0,0.20833333333333334,0.16666666666666666
8908,2,0.8,0.5,"('WN', 'AS')",0.0,0.06944444444444442,0.375
8909,2,0.8,0.5,"('US', 'MQ')",0.0,0.06666666666666671,0.4
8910,2,0.8,0.5,"('US', 'NK')",0.0,0.0,0.14285714285714285
8911,2,0.8,0.5,"('US', 'HA')",0.0,0.0,0.5
8912,2,0.8,0.5,"('MQ', 'HA')",0.0,0.0,0.5
8913,2,0.8,0.5,"('MQ', 'OO')",0.0,0.0,0.14285714285714285
8914,2,0.8,0.5,"('MQ', 'AS')",0.0,0.0,0.25
8915,2,0.8,0.5,"('NK', 'EV')",0.0,0.0,0.16666666666666666
8916,2,0.8,0.5,"('NK', 'HA')",0.0,0.0,0.4
8917,2,0.8,0.5,"('NK', 'OO')",0.0,0.0,0.16666666666666666
8918,2,0.8,0.5,"('NK', 'AS')",0.0,0.0,0.2
8919,2,0.8,0.5,"('EV', 'HA')",0.0,0.0,0.3333333333333333
8920,2,0.8,0.5,"('HA', 'OO')",0.0,0.0714285714285714,0.5
8921,2,0.8,0.6,"('VX', 'B6')",0.0,0.0,0.2857142857142857
