,Runs,Initial Sample,Query Sample,Pair,Error on materialized,Error on lattice,Prediction
304,0,0.2,1.0,"('AA', 'HA')",0.0,0.14285714285714285,0.42857142857142855
305,0,0.2,1.0,"('AA', 'AS')",0.0,0.09722222222222221,0.125
306,0,0.2,1.0,"('F9', 'B6')",0.0,0.0,0.2857142857142857
307,0,0.2,1.0,"('F9', 'MQ')",0.0,0.0,0.3333333333333333
308,0,0.2,1.0,"('F9', 'AS')",0.0,0.0,0.3333333333333333
309,0,0.2,1.0,"('B6', 'DL')",0.0,0.0,0.125
310,0,0.2,1.0,"('DL', 'UA')",0.0,0.09999999999999998,0.5
311,0,0.2,1.0,"('DL', 'WN')",0.0,0.07777777777777778,0.2222222222222222
312,0,0.2,1.0,"('UA', 'US')",0.0,0.05555555555555558,0.4444444444444444
313,0,0.2,1.0,"('UA', 'HA')",0.0,0.0,0.5
314,0,0.2,1.0,"('WN', 'HA')",0.0,0.05357142857142855,0.42857142857142855
315,0,0.2,1.0,"('WN', 'AS')",0.0,0.0,0.4444444444444444
